product_name,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date,sales_growth,product_id_09728c35-ae6c-4ac6-a7b4-eff32b3574c3,product_id_0985f295-bb82-484f-9cab-76637e8e8bdb,product_id_0bd5bf2b-be0a-4ba0-aa92-059021b169e3,product_id_0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,product_id_10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,product_id_1c48eb53-85bc-4b76-92ef-97d240a8a227,product_id_28f45387-03b8-48f9-b67c-d921d29f60b6,product_id_3b5d009c-ae38-4a53-9c94-f1853d67f882,product_id_3b87981b-375b-494a-9b11-00bf7144143a,product_id_403d5331-41ba-4a1a-86d2-e1599b965c1b,product_id_4a0f8862-c851-4073-bc17-3a3d93834902,product_id_57ad2178-9598-4981-b0f7-78a91162821e,product_id_5feb3ab1-f866-4401-b84a-d4d4d6168c8f,product_id_6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,product_id_7ba3ccef-363a-40c5-9bbd-a451068846c5,product_id_857e56ee-a962-479e-99f0-983999e858bd,product_id_8a279b7d-f76f-44c1-8df6-e7db17a391d6,product_id_8dc0c292-d59b-4692-bcc4-2003c0177ea7,product_id_8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,product_id_921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,product_id_9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,product_id_b12c721e-8301-4b08-8ac3-d435be9b8b32,product_id_be996df6-1780-4352-8b7d-1f927279aa49,product_id_c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,product_id_c81f400e-c19f-417f-99fb-039a19506e85,product_id_dd7f2ac0-a03a-487d-bf43-96d8415c3a60,product_id_e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,product_id_f0fa3446-1398-417a-bda7-de131121a15b,category_Dairy,category_Fruits,category_Grains,category_Livestock,category_Vegetables
Apples,2.51,34951,26456,8495,Citrus World Inc.,"San Antonio, PA",2022-05-20,10.785161027313494,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Carrots,1.13,11703,8289,3414,Sunrise Agriculture,"Kileytown, MA",2022-03-22,0.9757504414361389,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Pork,7.46,41786,21101,20685,Country Fresh Meats,"St. Peters, AK",2023-06-26,6.180726420620973,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Peaches,3.3,8110,4547,3563,Golden Orchards,"Lynchfort, WV",2023-08-02,0.2198211264201112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Rye,0.73,33343,31564,1779,Golden Harvest Agriculture,"Sebastianshire, IA",2022-02-21,8.85882683132192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Cabbage,0.75,18058,14485,3573,Fresh Harvest Co.,"Port Keyonboro, AR",2022-06-02,8.14221472737493,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Chicken,3.56,23173,6153,17020,Ranchers Pride,"Rohnert Park, VT",2022-06-01,1.7220822837951302,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Potatoes,0.73,47704,36917,10787,Sunrise Agriculture,"Lansing, OR",2022-05-22,2.1690364277320797,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Bananas,1.21,14533,2240,12293,Citrus World Inc.,"Port Ettie, KY",2022-02-16,0.20765736534717716,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Cheese,6.48,13059,4542,8517,Fresh Dairy Farms,"Aniyahview, ID",2022-12-27,0.36947856503701293,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rye,0.98,17314,77,17237,Golden Harvest Agriculture,"New Damion, MD",2023-06-29,0.009040742045321123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Rice,0.96,46085,16143,29942,Organic Grain Collective,"Schadenchester, ME",2022-08-06,0.9365318790972907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Rye,0.83,31208,18387,12821,Farmers Grain Union,"Littleton, LA",2022-09-25,0.6140872353216218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Corn,0.53,16255,1836,14419,Organic Grain Collective,"Mansfield, TX",2022-06-17,0.1432025583027845,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Oranges,3.02,25534,2110,23424,Berry Fields,"West Rebekahtown, IN",2022-02-01,0.14633469727442958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Peppers,2.29,2039,1210,829,Sunrise Agriculture,"Fort Saigeshire, OH",2023-12-04,0.05165642076502732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Oats,0.68,39504,18225,21279,Farmers Grain Union,"South Alethahaven, RI",2023-01-02,21.98431845597105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Blueberries,6.11,45385,20437,24948,Citrus World Inc.,"New Sigmund, ID",2022-04-16,0.9604304713567366,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Bananas,1.29,33044,25733,7311,Berry Fields,"North Haven, TX",2022-03-04,1.0314654481321148,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Rye,0.82,46261,20243,26018,Midwest Grains Co.,"Claudside, SC",2023-06-03,2.76884147175489,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Rye,0.91,40123,21133,18990,Organic Grain Collective,"Tevinview, MS",2022-03-17,0.8122453685909755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Butter,4.71,2855,2372,483,Fresh Dairy Farms,"Hoegercester, FL",2022-06-23,0.12490784623486045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Peaches,3.15,16245,13902,2343,Golden Orchards,"Oberbrunnerbury, OK",2022-03-02,28.782608695652176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Oranges,3.09,4469,1196,3273,Orchard Lane Farms,"Muellerworth, NY",2022-02-15,0.510456679470764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Grapes,3.94,38892,23707,15185,Berry Fields,"Hamillton, NH",2023-09-10,7.243201955392606,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Wheat,0.44,9130,6038,3092,Golden Harvest Agriculture,"Rochester Hills, IA",2023-06-23,0.39762923938096806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Grapes,3.84,1645,576,1069,Citrus World Inc.,"West Octavia, WI",2023-06-08,0.18628719275549807,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Lamb,10.99,28390,4748,23642,Ranchers Pride,"Port Hollis, LA",2022-06-09,4.441534144059869,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Peppers,1.63,28210,3013,25197,Fresh Harvest Co.,"Pine Hills, SD",2023-03-06,0.1274426867439303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Lettuce,1.19,7753,698,7055,Green Valley Farms,"South Kodyboro, AK",2023-03-26,0.02770171052109378,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Beef,11.53,6878,5797,1081,Country Fresh Meats,"Shermanchester, MS",2022-03-11,0.8216867469879519,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Peaches,3.77,29598,19132,10466,Orchard Lane Farms,"Kennacester, GA",2023-03-02,17.698427382053655,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Cheese,9.57,5860,5298,562,Fresh Dairy Farms,"South Adrienville, TN",2023-07-19,0.5062105866615708,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Corn,0.56,30227,24776,5451,Golden Harvest Agriculture,"Inglewood, MS",2022-08-08,44.08540925266904,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Grapes,3.4,18749,8368,10381,Orchard Lane Farms,"Lake Laney, DE",2023-08-06,1.5351311685929188,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Butter,5.05,3709,633,3076,Happy Cows Dairy,"Alycestead, NE",2022-10-14,0.0609767845101628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Oats,0.7,7410,6908,502,Midwest Grains Co.,"Torpfort, SC",2022-04-23,2.245773732119636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Peaches,3.66,7419,1314,6105,Berry Fields,"New Felicia, OR",2022-05-25,2.6175298804780875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Cheese,8.84,34643,736,33907,Organic Valley,"New Bethany, CO",2022-08-22,0.12055692055692056,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Chicken,3.2,2514,2256,258,Prime Meats LLC,"Faychester, OK",2023-10-31,0.066534933789483,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Bananas,1.3,49858,2431,47427,Golden Orchards,"Bedford, CT",2022-11-09,9.422480620155039,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Milk,1.22,48507,3175,45332,Fresh Dairy Farms,"Michealland, MS",2022-12-03,0.06694498914120649,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Lettuce,1.19,40609,26801,13808,Nature's Best Produce,"Hilo, ND",2023-05-30,0.5912159181152387,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Peaches,2.82,45976,12116,33860,Citrus World Inc.,"North Dillan, MO",2023-04-27,0.8774623406720742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Oranges,2.89,9348,2933,6415,Citrus World Inc.,"Deltona, MD",2022-06-20,0.08662138216184288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Oats,0.9,47403,23097,24306,Midwest Grains Co.,"Krystalcester, DE",2023-01-22,3.600467653936087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Rice,1.09,28467,5420,23047,Farmers Grain Union,"East Tanner, GA",2022-08-30,0.22299020817905044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Bananas,1.3,17309,12209,5100,Berry Fields,"West Hollyberg, SD",2022-04-26,0.5297435674925153,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
